seller_id,seller_zip_code_prefix,seller_city,seller_state
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,São Paulo
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,Rio de Janeiro
6bb0724edf0b62fb91ac404873a97241,6700,cotia,São Paulo
112453736dbe3889cfb74e1aaa0ba0c1,3520,São Paulo,São Paulo
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,São Paulo
96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,São Paulo
77530e9772f57a62c906e1c21538ab82,80310,curitiba,Paraná
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,Paraná
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,Distrito Federal
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,8140,São Paulo,São Paulo
5733d806668f8712c24b9abaefbfa642,89803,chapeco,São Paulo
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,Goiás
edf96ef93ed595084bbcbd9224bd2894,1545,São Paulo,São Paulo
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,São Paulo
f3295428338a40977a03f555246a70f4,29032,vitoria,Espírito Santo
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,Goiás
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,Santa Catarina
6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,São Paulo
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,Rio Grande do Sul
c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,Paraná
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,São Paulo
a08692680c77d30a0b4280da5df01c5a,4719,São Paulo,São Paulo
dd533b429f380718b70ad9922c294bae,14781,barretos,São Paulo
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,São Paulo
74636e24f01da9268b0ed88dacd8513e,2941,São Paulo,São Paulo
09bad886111255c5b5030314fc7f1a4a,1022,São Paulo,São Paulo
94144541854e298c2d976cb893b81343,94451,viamao,Rio Grande do Sul
bf84056e679dbe9c69929847a40e338f,2537,São Paulo,São Paulo
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,Ceará
02d35243ea2e497335cd0f076b45675d,59077,natal,Rio Grande do Norte
1c129092bf23f28a5930387c980c0dfc,2972,São Paulo,São Paulo
a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,São Paulo
2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,São Paulo
fdf736c18c589ed030e058312203e1b2,37704,pocos de caldas,Minas Gerais
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,Paraná
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,Rio Grande do Sul
bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,Rio de Janeiro
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,Minas Gerais
8090490573c6c0aa343a7231ebcb8c86,4130,sao paulo - sp,São Paulo
26d6bbee02420494d471c9f6436929c0,81530,curitiba,Paraná
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,São Paulo
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,Paraná
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,Paraná
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,Minas Gerais
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,São Paulo
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,Paraná
fad44952713764836814be105382aee5,21340,rio de janeiro,Rio de Janeiro
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,Rio Grande do Sul
624f4ece8da4aafb77699233d480f8ef,5138,São Paulo,São Paulo
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,Rio de Janeiro
1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,São Paulo
1d503743d2526f03f0c2c89540ee008c,1035,São Paulo,São Paulo
fc5a0d7a310a7a41abf86a458585ff2b,3655,São Paulo,São Paulo
e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,São Paulo
73da1880b39c71de2b262bc7720c1494,13560,sao carlos,São Paulo
df560393f3a51e74553ab94004ba5c87,87900,loanda,Paraná
253f95b3a0e6983ae18aed49fbc2b845,4141,São Paulo,São Paulo
834f3294fba9f932f56edc879193f925,14808,araraquara,São Paulo
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,Paraná
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,Paraná
11fb6f6d341adbe19e81733701704635,4133,São Paulo,São Paulo
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,Rio Grande do Sul
e3b4998c7a498169dc7bce44e6bb6277,3635,São Paulo,São Paulo
a37c340b91cb0169e8b029db6440fba2,4424,São Paulo,São Paulo
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,Minas Gerais
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,Paraná
6fd52c528dcb38be2eea044946b811f8,8180,São Paulo,São Paulo
189ca3538ce9f920cacf0f982cbe223b,3589,São Paulo,São Paulo
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,Paraná
7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,São Paulo
fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,Paraíba
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,Santa Catarina
ae9690c6e8fee182c28c9ff8e11ca52c,4361,São Paulo,São Paulo
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,Paraná
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,São Paulo
7b7f91e98f8c6def45a1407923304402,6154,osasco,São Paulo
4c2b230173bb36f9b240f2b8ac11786e,3933,São Paulo,São Paulo
a23266650e7c84bb93fbbba502137478,90220,porto alegre,Rio Grande do Sul
d2df77822373f19934e87694d8640767,86706,arapongas,Paraná
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,São Paulo
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,São Paulo
81336a0f57a33776419727a300249e90,13560,sao carlos,São Paulo
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,São Paulo
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,Santa Catarina
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,Santa Catarina
271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,São Paulo
4e06067cc08b3f41d837768d392c3ee3,32604,betim,Minas Gerais
ec933281fb017b5020d06df29c3f77e8,3820,São Paulo,São Paulo
49e7217cfe4e427191c378ec626d8737,35570,formiga,Minas Gerais
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,Rio Grande do Sul
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,São Paulo,São Paulo
90d4125885ab6c86e8820a722be71974,6780,taboao da serra,São Paulo
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,São Paulo
f5b84683a9bf9e1df748cf40f601b39c,1127,São Paulo,São Paulo
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,São Paulo
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,São Paulo
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,São Paulo
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,Rio Grande do Sul
013900e863eace745d3ec7614cab5b1a,80740,curitiba,Paraná
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,São Paulo
fa3a0b5aabb344b9a92e3524b0202123,83020,sao jose dos pinhais,São Paulo
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,São Paulo
c13ef0cfbe42f190780f621ce81f2234,1207,sao paulo sp,São Paulo
fc908879b9ca1bd65419e54e50432d38,4558,São Paulo,São Paulo
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,Rio Grande do Sul
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,São Paulo
2d34636518ba88f5349b732fcf8ba2e4,1039,São Paulo,São Paulo
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,Rio de Janeiro
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,Rio Grande do Sul
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,São Paulo
e439f7176d763f92de325271111b2fd5,89219,joinville,Santa Catarina
7f2617c58d5d06806987308b45654351,4571,São Paulo,São Paulo
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,São Paulo
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,Rio Grande do Sul
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,São Paulo
9140ef75cc8211c4035935e80e567204,87015,maringa,Paraná
79a679c36c08d606b3fd47ead9de109b,2611,São Paulo,São Paulo
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,Minas Gerais
6eeed17989b0ae47c9f11ece6f38ea90,4123,São Paulo,São Paulo
b5f0712d22a873b6797ab6cc65c3fcba,2316,São Paulo,São Paulo
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,Rio de Janeiro
efb628aa07c8ca93d7db0d85b91a4f5a,26230,nova iguacu,Rio de Janeiro
4e922959ae960d389249c378d1c939f5,12327,jacarei,São Paulo
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,São Paulo
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,São Paulo
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,Paraná
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,Paraná
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,Rio de Janeiro
cfe94489ddd337d1e29e12f2a7205d10,3178,São Paulo,São Paulo
9cf787a239c1aa29dbd76f153dc13f9a,14403,Franca,São Paulo
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,brasilia,Distrito Federal
d297f1055de2956aedfd3b04113dce3e,13382,nova odessa,São Paulo
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,São Paulo
3442033154be05bac582e173ef54fd12,5413,São Paulo,São Paulo
78744a20ee2f80ba64f6804c25def2b8,50751,recife,Pernambuco
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,São Paulo
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,São Paulo
b566ab0ef88016e00422755e305103c6,37640,extrema,Minas Gerais
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,São Paulo
a89e143d5211473ae18db9577ee34b64,13486,limeira,São Paulo
1f2eebc0e970fd3c463e4f5d9652687a,1311,São Paulo,São Paulo
941554c5757b73ba0e50aa7732310afc,4142,São Paulo,São Paulo
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,São Paulo
a9ae440659f48b7849df83e82734150b,9015,santo andre,São Paulo
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,Rio de Janeiro
9485a23c0430ba1d58d359391606fce6,9015,santo andre,São Paulo
0951a6e282947e09cd47969f4ed0b47f,6763,taboao da serra,São Paulo
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,São Paulo,São Paulo
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,São Paulo
c33847515fa6305ce6feb1e818569f13,88359,brusque,Santa Catarina
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,Paraná
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,Minas Gerais
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,Paraná
ade45994b717ccee333492330fbf037b,87505,umuarama,Paraná
bb5bd94c8f59cc050072d2930c869cac,5008,São Paulo,São Paulo
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,São Paulo
2a7dc43cecabf23403078e2188437d1d,4142,São Paulo,São Paulo
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,Ceará
615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,Rio de Janeiro
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,Paraná
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,Paraná
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,Goiás
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,Rio Grande do Sul
ea566164622c6b439516ab18062c42cd,5303,sao  paulo,São Paulo
821fb029fc6e495ca4f08a35d51e53a5,2030,São Paulo,São Paulo
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,São Paulo,São Paulo
1a932caad4f9d804097d7f8e615baed1,2976,São Paulo,São Paulo
173d56ffbd4c56cb80fc3615487d712b,11370,sao vicente,São Paulo
2be17df1c49978426251562096c3cc09,88704,tubarao,Santa Catarina
f7c31656c19db6275a8acadca289f426,14940,ibitinga,São Paulo
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,Paraná
c6381d2d013342748761e906d45aff76,93180,portao,Rio Grande do Sul
c500367424994318b9e779ff1ae9a330,13145,paulinia,São Paulo
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,São Paulo
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,Paraná
c66dccfb3f109511246da627dd5a2498,11900,registro,São Paulo
d921b68bf747894be13a97ae52b0f386,35570,formiga,Minas Gerais
929f342384a6607afe143d789ade1316,86065,londrina,Paraná
e256a62e0ac58c0edfba09966142d561,81320,curitiba,Paraná
b5b800c4065bebf4d3442311c9857344,3561,São Paulo,São Paulo
c8417879a15366a17c30af34c798c332,4445,São Paulo,São Paulo
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,Paraná
e732329483fd5f27367dd997b47f598a,89030,blumenau,Santa Catarina
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,Paraná
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,Rio de Janeiro
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,São Paulo
98115075dd26cb8835946fc6086f5d30,9687,ao bernardo do campo,São Paulo
2305ab43e846518f58dd9d59f3f54e96,8452,São Paulo,São Paulo
2528513dd95219a6013d4d05176e391a,6060,osasco,São Paulo
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,Paraná
44ed138eca6214d572ce1d813fb0049b,92010,canoas,Rio Grande do Sul
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,São Paulo
3e51f9cbe317bc3a88f2c76583811ee4,8032,São Paulo,São Paulo
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,Minas Gerais
921323538c9f1c4e816f2720eac02bea,1319,São Paulo,São Paulo
1464afc72f696af775557a821c2e253f,28630,nova friburgo,Rio de Janeiro
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,São Paulo
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,Minas Gerais
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,São Paulo
1cd9e0cc1839d55516843def5600816d,3951,São Paulo,São Paulo
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,São Paulo
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,Paraná
e09887ca8c7bf8a4621ce481820414ef,8431,São Paulo,São Paulo
318f287a62ab7ac10b703ac37435a231,4773,São Paulo,São Paulo
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,São Paulo
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,São Paulo,São Paulo
26e2e5033827d2ba53929f43e03d8ffe,2611,São Paulo,São Paulo
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,Rio de Janeiro
5b179e9e8cc7ab6fd113a46ca584da81,5424,São Paulo,São Paulo
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,Paraná
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,São Paulo
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,Paraná
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,São Paulo
2c538755f1ca9540af144f266e70df6c,39801,castro pires,Minas Gerais
cb41bfbcbda0aea354a834ab222f9a59,3520,São Paulo,São Paulo
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,São Paulo
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,São Paulo
a414555ce331b8c8aea4a9cb8395194d,3638,São Paulo,São Paulo
92992bec39dde5766f590d3b1f46d465,4310,São Paulo,São Paulo
834f8533b2ecb6598dd004ff3de7203a,5181,São Paulo,São Paulo
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,Paraná
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,Santa Catarina
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,São Paulo
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,São Paulo
8fff28c4263ddec387f28d237fb42773,5594,São Paulo,São Paulo
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,São Bernardo do Campo,São Paulo
730937bf88cb151eb2eb849f642fc213,13500,rio claro,São Paulo
cc3d14116804f7209f3884f6367f1152,82940,curitiba,Paraná
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,São Paulo
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,São Paulo
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,Rio Grande do Sul
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,São Paulo
666658b8da8370f30e1f89893b1de5e6,3658,São Paulo,São Paulo
f3c38ab652836d21de61fb8314b69182,1206,São Paulo,São Paulo
90b57083da5d803237da74daec6dcb2b,80730,curitiba,Paraná
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,São Paulo
1bb3812d5f0747a3ab7348f199001a10,4708,São Paulo,São Paulo
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,Santa Catarina
003554e2dce176b5555353e4f3555ac8,74565,goiania,Goiás
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,São Paulo
5659d77e8d90378e39b960ad5956f64e,12062,taubate,São Paulo
b561927807645834b59ef0d16ba55a24,2955,São Paulo,São Paulo
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,São Paulo
e06f09ec0a4aca210779cf1cfc63cf19,4773,São Paulo,São Paulo
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,São Paulo
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,Rio de Janeiro
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,Paraná
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,São Paulo
213b25e6f54661939f11710a6fddb871,13321,salto,São Paulo
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,São Paulo
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,São Paulo
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,São Paulo
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,Distrito Federal
56642bcb79900e777d68e91915cb4267,3701,São Paulo,São Paulo
41b86b552e54e3a7009596125aa8b167,2470,São Paulo,São Paulo
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,Pernambuco
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,São Paulo
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,São Paulo
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,São Paulo
8a130737016f838139d31878787a39c9,3187,São Paulo,São Paulo
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,São Paulo
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,São Paulo
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,Paraná
0936e1837d0c79253456bbb2ffaaef10,2050,São Paulo,São Paulo
850f4f8af5ea87287ac68de36e29107f,4367,São Paulo,São Paulo
4dc2e811a1760953cb7c6a590b498943,17230,itapui,São Paulo
343e716476e3748b069f980efbaa294e,13033,campinas,São Paulo
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,Rio de Janeiro
e0eabded302882513ced4ea3eb0c7059,13023,campinas,São Paulo
643214e62b870443ccbe55ab29a4dccf,2134,São Paulo,São Paulo
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,Minas Gerais
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,São Paulo,São Paulo
da4d149c0ddbac90557103ac0a0ec356,9861,sbc,São Paulo
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,Paraná
272f092de69afedd4d2969440b37f18f,3265,São Paulo,São Paulo
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,Paraná
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,Rio de Janeiro
d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,São Paulo
3935fe5fe0f82787a9dcb8deb62be09d,4905,São Paulo,São Paulo
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,São Paulo
9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,São Paulo
a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,Rio de Janeiro
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,Minas Gerais
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,Minas Gerais
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,Sergipe
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,São Paulo
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,São Paulo
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,São Paulo
30a81d8cf85fb2ada1b1b094c9583a95,3563,São Paulo,São Paulo
6561d6bf844e464b4019442692b40e02,7859,franco da rocha,São Paulo
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,São Paulo
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,São Paulo
63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,São Paulo
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,Paraná
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,São Paulo
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,São Paulo
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,Minas Gerais
3ea08c48e851106d2f584349daba335f,36201,barbacena,Minas Gerais
389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,São Paulo
b81e3a6c866a764974fe849821abeebd,9360,maua,São Paulo
40536e7ca18e1bce252828e5876466cc,7747,caieiras,São Paulo
b494891378bd8f4560abe576c52deacd,4160,São Paulo,São Paulo
09f952a5f58d2285b0372551ae8f9b01,9725,São Bernardo do Campo,São Paulo
14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,São Paulo
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,São Paulo
b416191c9813d821a295cfabafff4161,14407,Franca,São Paulo
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,Paraná
557f22c76691849db52d2abccf0015d0,75650,morrinhos,Goiás
968ee78631915a63fef426d6733d7422,99700,erechim,Rio Grande do Sul
533d46c1b06970e99f09523a61df4972,18200,itapetininga,São Paulo
1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,São Paulo,São Paulo
ac137bac82ffa8548e62bd9d01d2a14f,3631,São Paulo,São Paulo
2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,São Paulo
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,São Paulo
97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,São Paulo,São Paulo
f3975e8a41157005d4bcbb358678cd9b,89870,pinhalzinho,Santa Catarina
76d336555bb25f3165d2f0d6da719c40,18015,sorocaba,São Paulo
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,Rio Grande do Sul
ae45df84722b1d15c5f32b23a095746c,3062,São Paulo,São Paulo
d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,São Paulo
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,São Paulo
520b493b57809f446cb0a233bb3e25c7,11075,santos,São Paulo
9b1ab052f5fca308ba743ac789ebb2e1,85200,pitanga,Paraná
bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,Rio de Janeiro
b83cedfb587e7911540e3f576d6917ce,4870,São Paulo,São Paulo
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,Paraná
d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,São Paulo
37303482a42fb700d8d127e70a9cd6c8,13070,campinas,São Paulo
b2bdc5e7940a7d7ca8c4a37953b27a42,13880,vargem grande do sul,São Paulo
5c6d4016c2a288f074fa0848a2b653d2,1209,São Paulo,São Paulo
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,Santa Catarina
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,São Paulo
fe26f3ecb51a15e6d8335cd92da42562,4365,São Paulo,São Paulo
5151aea44289d6c6b090ee31c2132508,17515,marilia,São Paulo
9c351405b754cc5ce3e2ecf277bb034a,3134,São Paulo,São Paulo
13511db12ac61e2f89c53b72a944a60b,95020,caxias do sul,Rio Grande do Sul
4b90495391ac0bd181a80a459df1e718,96400,bage,Rio Grande do Sul
b37c4c02bda3161a7546a4e6d222d5b2,3667,São Paulo,São Paulo
5f1dc28029d2c244352a68107ec2b542,5126,São Paulo,São Paulo
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,Paraná
485452467ff670447e84a8370c3fc898,89190,taio,Santa Catarina
4d8809767a5bafe22909c77951fb6b41,6803,embu das artes,São Paulo
3ab971ce71839580d2ae5b4e40fe8044,3210,São Paulo,São Paulo
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,São Paulo
1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,São Paulo
6da1992f915d77be95d7fa48b36904af,1026,São Paulo,São Paulo
d4f117125b59ce73c3302f88ee40c458,4058,São Paulo,São Paulo
1de62b6f2fd96227629786db492433db,16021,sp,São Paulo
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,São Paulo
a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,São Paulo
1336efc61c316ddf92c899eb817f7cae,19800,assis,São Paulo
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,Rio de Janeiro
ab91571efab27993ff2f6b36e38055c3,4319,São Paulo,São Paulo
63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,Minas Gerais
070d165398b553f3b4b851c216b8a358,3916,São Paulo,São Paulo
b64d51f0435e884e8de603b1655155ae,7077,garulhos,São Paulo
9fc70243fb26800cba56e8f014797004,30270,belo horizonte,Minas Gerais
1cbcd2ee0afb3fc09963b87eb65e7e4f,82640,curitiba,Paraná
344223b2a90784f64136a8a5da012e7f,89117,gaspar,Santa Catarina
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,São Paulo
7a704e63bb29c446869efde5d57524c8,85601,francisco beltrao,Paraná
88460e8ebdecbfecb5f9601833981930,87030,maringa,Paraná
7d76b645482be4a332374e8223836592,1511,São Paulo,São Paulo
296729ffb9b684050dd24836dac4494a,80240,curitiba,São Paulo
5f06030071324cc52bf0304014ac7234,17514,marilia,São Paulo
c542f5a8c64d973f30e9df8d06f70b4a,2013,São Paulo,São Paulo
d36b07fd3c5088e477a72d1fccfe29d4,18200,itapetininga,São Paulo
46ef1a25845fc051c2998d878354810c,35530,claudio,Minas Gerais
a61cc04793308395a840807104365121,13240,jarinu,São Paulo
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,São Paulo
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,São Paulo
b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,São Paulo
a53f60f05f822b5c621a50ff6a5cb362,38402,uberlandia,Minas Gerais
dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,Minas Gerais
8de8fe3af4449ed695d2434c933ed73e,1215,São Paulo,São Paulo
